,Class,Intensity,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition
748,TAG,24101.56172180176,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,11282023_FAD184_F3_WT_cereb_O3on_01,954.8 -> 655.5
749,TAG,24016.301712036133,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,11282023_FAD184_F3_WT_cereb_O3on_01,956.9 -> 657.6
750,,25193.10181427002,,584.4,437.3,11282023_FAD184_F3_WT_cortex_O3on_01,584.4 -> 437.3
751,,25052.40180206299,,612.4,437.3,11282023_FAD184_F3_WT_cortex_O3on_01,612.4 -> 437.3
752,,24195.68173599243,,622.5,503.4,11282023_FAD184_F3_WT_cortex_O3on_01,622.5 -> 503.4
753,,23957.02169418335,,624.5,505.4,11282023_FAD184_F3_WT_cortex_O3on_01,624.5 -> 505.4
754,,26859.50191116333,,626.5,437.3,11282023_FAD184_F3_WT_cortex_O3on_01,626.5 -> 437.3
755,,24090.081665039062,,650.5,503.4,11282023_FAD184_F3_WT_cortex_O3on_01,650.5 -> 503.4
756,,23953.84169387817,,652.5,505.4,11282023_FAD184_F3_WT_cortex_O3on_01,652.5 -> 505.4
757,,25079.44176864624,,654.5,437.3,11282023_FAD184_F3_WT_cortex_O3on_01,654.5 -> 437.3
758,,24008.861652374268,,664.6,503.4,11282023_FAD184_F3_WT_cortex_O3on_01,664.6 -> 503.4
759,,23959.46166229248,,666.6,505.4,11282023_FAD184_F3_WT_cortex_O3on_01,666.6 -> 505.4
760,,24271.14170455933,,692.6,503.4,11282023_FAD184_F3_WT_cortex_O3on_01,692.6 -> 503.4
761,,30816.062213897705,,694.6,505.4,11282023_FAD184_F3_WT_cortex_O3on_01,694.6 -> 505.4
762,,24779.041759490967,,694.6,547.5,11282023_FAD184_F3_WT_cortex_O3on_01,694.6 -> 547.5
763,,23877.32166671753,,702.5,583.4,11282023_FAD184_F3_WT_cortex_O3on_01,702.5 -> 583.4
764,,24089.20170211792,,714.6,567.5,11282023_FAD184_F3_WT_cortex_O3on_01,714.6 -> 567.5
765,,23889.241691589355,,716.6,571.5,11282023_FAD184_F3_WT_cortex_O3on_01,716.6 -> 571.5
766,,24168.7216796875,,718.6,599.5,11282023_FAD184_F3_WT_cortex_O3on_01,718.6 -> 599.5
767,,24291.481704711918,,722.7,547.5,11282023_FAD184_F3_WT_cortex_O3on_01,722.7 -> 547.5
768,,25332.321781158447,,730.5,583.4,11282023_FAD184_F3_WT_cortex_O3on_01,730.5 -> 583.4
769,,24146.64175415039,,730.6,583.5,11282023_FAD184_F3_WT_cortex_O3on_01,730.6 -> 583.5
770,TAG | DAG,36734.14260864258,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11282023_FAD184_F3_WT_cortex_O3on_01,736.6 -> 437.3
771,,91353.3063697815,,736.7,547.5,11282023_FAD184_F3_WT_cortex_O3on_01,736.7 -> 547.5
772,,23810.26166534424,,742.6,567.5,11282023_FAD184_F3_WT_cortex_O3on_01,742.6 -> 567.5
773,,23834.581676483154,,744.6,571.5,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 571.5
774,,23941.3816947937,,744.6,583.4,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 583.4
775,,23825.081718444824,,744.6,597.5,11282023_FAD184_F3_WT_cortex_O3on_01,744.6 -> 597.5
776,,24889.94175720215,,746.6,599.5,11282023_FAD184_F3_WT_cortex_O3on_01,746.6 -> 599.5
777,,25982.861835479736,,746.6,599.5,11282023_FAD184_F3_WT_cortex_O3on_01,746.6 -> 599.5
778,,24175.98168182373,,748.6,601.5,11282023_FAD184_F3_WT_cortex_O3on_01,748.6 -> 601.5
779,,24138.701774597168,,748.6,629.5,11282023_FAD184_F3_WT_cortex_O3on_01,748.6 -> 629.5
780,,24515.321743011475,,750.6,603.5,11282023_FAD184_F3_WT_cortex_O3on_01,750.6 -> 603.5
781,,24337.021755218502,,752.6,605.5,11282023_FAD184_F3_WT_cortex_O3on_01,752.6 -> 605.5
782,,24222.08170700073,,754.6,607.5,11282023_FAD184_F3_WT_cortex_O3on_01,754.6 -> 607.5
783,,24084.701679229736,,756.7,567.5,11282023_FAD184_F3_WT_cortex_O3on_01,756.7 -> 567.5
784,,27757.26187133789,,756.7,637.6,11282023_FAD184_F3_WT_cortex_O3on_01,756.7 -> 637.6
785,,23845.021724700928,,758.6,583.5,11282023_FAD184_F3_WT_cortex_O3on_01,758.6 -> 583.5
786,,24148.741695404053,,758.7,571.5,11282023_FAD184_F3_WT_cortex_O3on_01,758.7 -> 571.5
787,,24411.18169784546,,760.7,599.5,11282023_FAD184_F3_WT_cortex_O3on_01,760.7 -> 599.5
788,,24084.941703796387,,762.6,615.5,11282023_FAD184_F3_WT_cortex_O3on_01,762.6 -> 615.5
789,,23804.301635742188,,764.6,617.5,11282023_FAD184_F3_WT_cortex_O3on_01,764.6 -> 617.5
790,,25113.101760864258,,764.7,547.5,11282023_FAD184_F3_WT_cortex_O3on_01,764.7 -> 547.5
791,,23833.58170700073,,770.7,623.6,11282023_FAD184_F3_WT_cortex_O3on_01,770.7 -> 623.6
792,,23951.04169845581,,770.7,651.6,11282023_FAD184_F3_WT_cortex_O3on_01,770.7 -> 651.6
793,,23974.321697235107,,772.6,583.4,11282023_FAD184_F3_WT_cortex_O3on_01,772.6 -> 583.4
794,,24064.12173461914,,772.6,597.5,11282023_FAD184_F3_WT_cortex_O3on_01,772.6 -> 597.5
795,,23854.70166015625,,772.6,625.5,11282023_FAD184_F3_WT_cortex_O3on_01,772.6 -> 625.5
796,,23961.201698303223,,772.7,583.5,11282023_FAD184_F3_WT_cortex_O3on_01,772.7 -> 583.5
797,,23830.821697235107,,774.6,599.5,11282023_FAD184_F3_WT_cortex_O3on_01,774.6 -> 599.5
798,,24221.941696166992,,774.6,627.5,11282023_FAD184_F3_WT_cortex_O3on_01,774.6 -> 627.5
799,TAG,24833.16170501709,[TG(45:4)]_FA16:1,774.7,503.4,11282023_FAD184_F3_WT_cortex_O3on_01,774.7 -> 503.4
800,,24094.22171401977,,776.6,601.5,11282023_FAD184_F3_WT_cortex_O3on_01,776.6 -> 601.5
801,,24178.08172988892,,776.6,629.5,11282023_FAD184_F3_WT_cortex_O3on_01,776.6 -> 629.5
802,,23735.04168701172,,776.6,629.5,11282023_FAD184_F3_WT_cortex_O3on_01,776.6 -> 629.5
803,TAG,27661.061939239506,[TG(45:3)]_FA16:1,776.7,505.4,11282023_FAD184_F3_WT_cortex_O3on_01,776.7 -> 505.4
804,,23925.52170562744,,778.6,603.5,11282023_FAD184_F3_WT_cortex_O3on_01,778.6 -> 603.5
805,,23908.441638946533,,778.6,631.5,11282023_FAD184_F3_WT_cortex_O3on_01,778.6 -> 631.5
806,,25083.1217918396,,780.7,605.5,11282023_FAD184_F3_WT_cortex_O3on_01,780.7 -> 605.5
807,,24052.84171295166,,780.7,633.6,11282023_FAD184_F3_WT_cortex_O3on_01,780.7 -> 633.6
808,,25627.66180801392,,782.6,607.5,11282023_FAD184_F3_WT_cortex_O3on_01,782.6 -> 607.5
809,,24236.941738128666,,784.7,567.5,11282023_FAD184_F3_WT_cortex_O3on_01,784.7 -> 567.5
810,,23835.14167022705,,784.7,637.6,11282023_FAD184_F3_WT_cortex_O3on_01,784.7 -> 637.6
811,,23980.74168777466,,786.7,571.5,11282023_FAD184_F3_WT_cortex_O3on_01,786.7 -> 571.5
812,,25591.70182800293,,786.7,597.5,11282023_FAD184_F3_WT_cortex_O3on_01,786.7 -> 597.5
813,,48553.52352142334,,788.7,599.5,11282023_FAD184_F3_WT_cortex_O3on_01,788.7 -> 599.5
814,,45334.90291976929,,788.7,599.5,11282023_FAD184_F3_WT_cortex_O3on_01,788.7 -> 599.5
815,,23924.541736602783,,790.6,615.5,11282023_FAD184_F3_WT_cortex_O3on_01,790.6 -> 615.5
816,,146534.5912246704,,790.7,601.5,11282023_FAD184_F3_WT_cortex_O3on_01,790.7 -> 601.5
817,,23919.261726379395,,790.7,629.5,11282023_FAD184_F3_WT_cortex_O3on_01,790.7 -> 629.5
818,,23955.90171432495,,792.6,617.5,11282023_FAD184_F3_WT_cortex_O3on_01,792.6 -> 617.5
819,,222768.4966583252,,792.7,603.5,11282023_FAD184_F3_WT_cortex_O3on_01,792.7 -> 603.5
820,,76020.76557159424,,794.7,605.5,11282023_FAD184_F3_WT_cortex_O3on_01,794.7 -> 605.5
821,,29972.082164764404,,796.7,607.5,11282023_FAD184_F3_WT_cortex_O3on_01,796.7 -> 607.5
822,,23844.321716308597,,798.7,623.6,11282023_FAD184_F3_WT_cortex_O3on_01,798.7 -> 623.6
823,,23822.021686553955,,798.7,651.6,11282023_FAD184_F3_WT_cortex_O3on_01,798.7 -> 651.6
824,,23899.821670532227,,798.7,651.6,11282023_FAD184_F3_WT_cortex_O3on_01,798.7 -> 651.6
825,,24101.701698303223,,798.8,637.6,11282023_FAD184_F3_WT_cortex_O3on_01,798.8 -> 637.6
826,,23839.221675872803,,800.6,625.5,11282023_FAD184_F3_WT_cortex_O3on_01,800.6 -> 625.5
827,,23826.04166030884,,800.6,653.5,11282023_FAD184_F3_WT_cortex_O3on_01,800.6 -> 653.5
828,,23749.06169509888,,800.7,583.5,11282023_FAD184_F3_WT_cortex_O3on_01,800.7 -> 583.5
829,,23805.32173538208,,802.6,627.5,11282023_FAD184_F3_WT_cortex_O3on_01,802.6 -> 627.5
830,,23900.12171554565,,802.6,655.5,11282023_FAD184_F3_WT_cortex_O3on_01,802.6 -> 655.5
831,,23822.64170455933,,804.6,629.5,11282023_FAD184_F3_WT_cortex_O3on_01,804.6 -> 629.5
832,,24818.40171813965,,804.7,615.5,11282023_FAD184_F3_WT_cortex_O3on_01,804.7 -> 615.5
833,,23901.92169952393,,804.7,657.6,11282023_FAD184_F3_WT_cortex_O3on_01,804.7 -> 657.6
834,,23830.681678771973,,806.6,631.5,11282023_FAD184_F3_WT_cortex_O3on_01,806.6 -> 631.5
835,,26324.98183822632,,806.7,617.5,11282023_FAD184_F3_WT_cortex_O3on_01,806.7 -> 617.5
836,,23958.541721343998,,808.7,633.6,11282023_FAD184_F3_WT_cortex_O3on_01,808.7 -> 633.6
837,,24558.1618270874,,812.8,623.6,11282023_FAD184_F3_WT_cortex_O3on_01,812.8 -> 623.6
838,,23840.361709594727,,812.8,651.6,11282023_FAD184_F3_WT_cortex_O3on_01,812.8 -> 651.6
839,,24037.94171524048,,814.7,597.5,11282023_FAD184_F3_WT_cortex_O3on_01,814.7 -> 597.5
840,,23960.74169921875,,814.7,625.5,11282023_FAD184_F3_WT_cortex_O3on_01,814.7 -> 625.5
841,,27264.981895446777,,816.7,599.5,11282023_FAD184_F3_WT_cortex_O3on_01,816.7 -> 599.5
842,,24259.561737060547,,816.7,627.5,11282023_FAD184_F3_WT_cortex_O3on_01,816.7 -> 627.5
843,,30214.80220413208,,818.7,601.5,11282023_FAD184_F3_WT_cortex_O3on_01,818.7 -> 601.5
844,,25721.961811065677,,818.7,629.5,11282023_FAD184_F3_WT_cortex_O3on_01,818.7 -> 629.5
845,,25781.88184738159,,818.7,629.5,11282023_FAD184_F3_WT_cortex_O3on_01,818.7 -> 629.5
846,,33352.6622505188,,820.7,603.5,11282023_FAD184_F3_WT_cortex_O3on_01,820.7 -> 603.5
847,,27534.14194107056,,820.7,631.5,11282023_FAD184_F3_WT_cortex_O3on_01,820.7 -> 631.5
848,,27630.721897125244,,822.7,605.5,11282023_FAD184_F3_WT_cortex_O3on_01,822.7 -> 605.5
849,,26040.341869354248,,822.8,633.6,11282023_FAD184_F3_WT_cortex_O3on_01,822.8 -> 633.6
850,,24482.841773986816,,824.7,607.5,11282023_FAD184_F3_WT_cortex_O3on_01,824.7 -> 607.5
851,,23865.661682128903,,826.7,651.6,11282023_FAD184_F3_WT_cortex_O3on_01,826.7 -> 651.6
852,,23946.34173965454,,826.8,637.6,11282023_FAD184_F3_WT_cortex_O3on_01,826.8 -> 637.6
853,,23761.0417137146,,828.6,653.5,11282023_FAD184_F3_WT_cortex_O3on_01,828.6 -> 653.5
854,,23740.88167190552,,830.6,655.5,11282023_FAD184_F3_WT_cortex_O3on_01,830.6 -> 655.5
855,,23842.861709594727,,832.7,615.5,11282023_FAD184_F3_WT_cortex_O3on_01,832.7 -> 615.5
856,,23871.321701049805,,832.7,657.6,11282023_FAD184_F3_WT_cortex_O3on_01,832.7 -> 657.6
857,,25920.30186843872,,834.7,617.5,11282023_FAD184_F3_WT_cortex_O3on_01,834.7 -> 617.5
858,,26747.30192565918,,840.8,623.6,11282023_FAD184_F3_WT_cortex_O3on_01,840.8 -> 623.6
859,,24020.60167694092,,840.8,651.6,11282023_FAD184_F3_WT_cortex_O3on_01,840.8 -> 651.6
860,,23923.88167190552,,840.8,651.6,11282023_FAD184_F3_WT_cortex_O3on_01,840.8 -> 651.6
861,,23946.40170288086,,842.7,625.5,11282023_FAD184_F3_WT_cortex_O3on_01,842.7 -> 625.5
862,,23826.8816986084,,842.7,653.5,11282023_FAD184_F3_WT_cortex_O3on_01,842.7 -> 653.5
863,,24113.76169204712,,844.7,627.5,11282023_FAD184_F3_WT_cortex_O3on_01,844.7 -> 627.5
864,,23826.14167022705,,844.7,655.5,11282023_FAD184_F3_WT_cortex_O3on_01,844.7 -> 655.5
865,,24001.6016998291,,846.7,629.5,11282023_FAD184_F3_WT_cortex_O3on_01,846.7 -> 629.5
866,TAG,102562.66678237916,[TG(50:3)]_FA18:1,846.8,547.5,11282023_FAD184_F3_WT_cortex_O3on_01,846.8 -> 547.5
867,,24444.20167541504,,846.8,657.6,11282023_FAD184_F3_WT_cortex_O3on_01,846.8 -> 657.6
868,,23789.74166870117,,848.7,631.5,11282023_FAD184_F3_WT_cortex_O3on_01,848.7 -> 631.5
869,,23987.3217086792,,850.8,633.6,11282023_FAD184_F3_WT_cortex_O3on_01,850.8 -> 633.6
870,TAG,30263.44208908081,[TG(51:6)]_FA16:1,854.7,583.4,11282023_FAD184_F3_WT_cortex_O3on_01,854.7 -> 583.4
871,TAG,24029.28169631958,"[TG(52:7),TG(51:0)]_FA18:1",866.8,567.5,11282023_FAD184_F3_WT_cortex_O3on_01,866.8 -> 567.5
872,TAG,24503.4217376709,[TG(52:6)]_FA18:2,868.8,571.5,11282023_FAD184_F3_WT_cortex_O3on_01,868.8 -> 571.5
873,,24872.261756896973,,868.8,651.6,11282023_FAD184_F3_WT_cortex_O3on_01,868.8 -> 651.6
874,,23822.42163085937,,870.7,653.5,11282023_FAD184_F3_WT_cortex_O3on_01,870.7 -> 653.5
875,TAG,35800.86247253418,[TG(52:5)]_FA16:1,870.8,599.5,11282023_FAD184_F3_WT_cortex_O3on_01,870.8 -> 599.5
876,,23796.26166534424,,872.7,655.5,11282023_FAD184_F3_WT_cortex_O3on_01,872.7 -> 655.5
877,,23802.12171554565,,874.8,657.6,11282023_FAD184_F3_WT_cortex_O3on_01,874.8 -> 657.6
878,TAG,24131.90169906616,[TG(53:6)]_FA18:1,882.8,583.5,11282023_FAD184_F3_WT_cortex_O3on_01,882.8 -> 583.5
879,TAG,26708.481819152832,[TG(54:6)]_FA18:1,896.8,597.5,11282023_FAD184_F3_WT_cortex_O3on_01,896.8 -> 597.5
880,TAG,86671.82551956177,[TG(54:5)]_FA18:1,898.8,599.5,11282023_FAD184_F3_WT_cortex_O3on_01,898.8 -> 599.5
881,TAG,277152.6560974121,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,11282023_FAD184_F3_WT_cortex_O3on_01,900.8 -> 601.5
882,TAG,24381.76171875,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,11282023_FAD184_F3_WT_cortex_O3on_01,900.8 -> 629.5
883,TAG,527480.1816062927,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,11282023_FAD184_F3_WT_cortex_O3on_01,902.8 -> 603.5
884,TAG,147956.67190170288,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,11282023_FAD184_F3_WT_cortex_O3on_01,904.8 -> 605.5
885,TAG,36588.68256759644,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,11282023_FAD184_F3_WT_cortex_O3on_01,906.8 -> 607.5
886,TAG,23847.041679382324,"[TG(55:7),TG(54:0)]_FA16:1",908.9,637.6,11282023_FAD184_F3_WT_cortex_O3on_01,908.9 -> 637.6
887,TAG,24761.54180526733,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,11282023_FAD184_F3_WT_cortex_O3on_01,914.8 -> 615.5
888,TAG,25213.661777496334,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,11282023_FAD184_F3_WT_cortex_O3on_01,916.8 -> 617.5
889,TAG,25348.981800079346,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,11282023_FAD184_F3_WT_cortex_O3on_01,922.9 -> 623.6
890,TAG,24032.881706237797,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,11282023_FAD184_F3_WT_cortex_O3on_01,922.9 -> 651.6
891,TAG,25178.021781921387,[TG(56:6)]_FA18:1,924.8,625.5,11282023_FAD184_F3_WT_cortex_O3on_01,924.8 -> 625.5
892,TAG,26494.501834869385,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,11282023_FAD184_F3_WT_cortex_O3on_01,926.8 -> 627.5
893,TAG,27178.821884155277,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,11282023_FAD184_F3_WT_cortex_O3on_01,928.8 -> 629.5
894,TAG,25677.72186279297,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,11282023_FAD184_F3_WT_cortex_O3on_01,930.6 -> 631.5
895,TAG,28868.522064208984,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,11282023_FAD184_F3_WT_cortex_O3on_01,932.9 -> 633.6
896,TAG,24048.88165664673,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,11282023_FAD184_F3_WT_cortex_O3on_01,950.9 -> 651.6
897,TAG,24110.481651306152,"[TG(59:13),TG(58:6)]_FA18:1",952.8,653.5,11282023_FAD184_F3_WT_cortex_O3on_01,952.8 -> 653.5
898,TAG,23858.421726226807,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,11282023_FAD184_F3_WT_cortex_O3on_01,954.8 -> 655.5
899,TAG,24323.04172897339,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,11282023_FAD184_F3_WT_cortex_O3on_01,956.9 -> 657.6
900,,25201.381816864014,,584.4,437.3,11282023_FAD184_F3_WT_dienc_O3on_01,584.4 -> 437.3
901,,25958.641876220703,,612.4,437.3,11282023_FAD184_F3_WT_dienc_O3on_01,612.4 -> 437.3
902,,24462.80181503296,,622.5,503.4,11282023_FAD184_F3_WT_dienc_O3on_01,622.5 -> 503.4
903,,25002.64180374145,,624.5,505.4,11282023_FAD184_F3_WT_dienc_O3on_01,624.5 -> 505.4
904,,25535.60185623169,,626.5,437.3,11282023_FAD184_F3_WT_dienc_O3on_01,626.5 -> 437.3
905,,23995.261756896973,,650.5,503.4,11282023_FAD184_F3_WT_dienc_O3on_01,650.5 -> 503.4
906,,24199.701725006104,,652.5,505.4,11282023_FAD184_F3_WT_dienc_O3on_01,652.5 -> 505.4
907,,24526.101806640625,,654.5,437.3,11282023_FAD184_F3_WT_dienc_O3on_01,654.5 -> 437.3
908,,24441.10182189941,,664.6,503.4,11282023_FAD184_F3_WT_dienc_O3on_01,664.6 -> 503.4
909,,24209.90177154541,,666.6,505.4,11282023_FAD184_F3_WT_dienc_O3on_01,666.6 -> 505.4
910,,24376.501750946045,,692.6,503.4,11282023_FAD184_F3_WT_dienc_O3on_01,692.6 -> 503.4
911,,25470.201847076416,,694.6,505.4,11282023_FAD184_F3_WT_dienc_O3on_01,694.6 -> 505.4
912,,24557.341705322266,,694.6,547.5,11282023_FAD184_F3_WT_dienc_O3on_01,694.6 -> 547.5
913,,23848.981704711918,,702.5,583.4,11282023_FAD184_F3_WT_dienc_O3on_01,702.5 -> 583.4
914,,24134.94169235229,,714.6,567.5,11282023_FAD184_F3_WT_dienc_O3on_01,714.6 -> 567.5
915,,23946.38173675537,,716.6,571.5,11282023_FAD184_F3_WT_dienc_O3on_01,716.6 -> 571.5
916,,24209.70174407959,,718.6,599.5,11282023_FAD184_F3_WT_dienc_O3on_01,718.6 -> 599.5
917,,24602.62180709839,,722.7,547.5,11282023_FAD184_F3_WT_dienc_O3on_01,722.7 -> 547.5
918,,24249.86177444458,,730.5,583.4,11282023_FAD184_F3_WT_dienc_O3on_01,730.5 -> 583.4
919,,24242.98179626465,,730.6,583.5,11282023_FAD184_F3_WT_dienc_O3on_01,730.6 -> 583.5
920,TAG | DAG,31377.282123565677,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,11282023_FAD184_F3_WT_dienc_O3on_01,736.6 -> 437.3
921,,74559.56525421143,,736.7,547.5,11282023_FAD184_F3_WT_dienc_O3on_01,736.7 -> 547.5
922,,24057.281730651852,,742.6,567.5,11282023_FAD184_F3_WT_dienc_O3on_01,742.6 -> 567.5
923,,23929.78174972534,,744.6,571.5,11282023_FAD184_F3_WT_dienc_O3on_01,744.6 -> 571.5
924,,24034.52174758911,,744.6,583.4,11282023_FAD184_F3_WT_dienc_O3on_01,744.6 -> 583.4
925,,24044.24171066284,,744.6,597.5,11282023_FAD184_F3_WT_dienc_O3on_01,744.6 -> 597.5
926,,25645.301864624023,,746.6,599.5,11282023_FAD184_F3_WT_dienc_O3on_01,746.6 -> 599.5
927,,25457.00185394287,,746.6,599.5,11282023_FAD184_F3_WT_dienc_O3on_01,746.6 -> 599.5
928,,24130.721752166748,,748.6,601.5,11282023_FAD184_F3_WT_dienc_O3on_01,748.6 -> 601.5
929,,24174.62176513672,,748.6,629.5,11282023_FAD184_F3_WT_dienc_O3on_01,748.6 -> 629.5
930,,24670.881774902344,,750.6,603.5,11282023_FAD184_F3_WT_dienc_O3on_01,750.6 -> 603.5
931,,24675.881801605225,,752.6,605.5,11282023_FAD184_F3_WT_dienc_O3on_01,752.6 -> 605.5
932,,24119.101711273197,,754.6,607.5,11282023_FAD184_F3_WT_dienc_O3on_01,754.6 -> 607.5
933,,24236.241779327396,,756.7,567.5,11282023_FAD184_F3_WT_dienc_O3on_01,756.7 -> 567.5
934,,43639.36297225952,,756.7,637.6,11282023_FAD184_F3_WT_dienc_O3on_01,756.7 -> 637.6
935,,23965.161727905277,,758.6,583.5,11282023_FAD184_F3_WT_dienc_O3on_01,758.6 -> 583.5
936,,24092.741737365723,,758.7,571.5,11282023_FAD184_F3_WT_dienc_O3on_01,758.7 -> 571.5
937,,24395.961765289307,,760.7,599.5,11282023_FAD184_F3_WT_dienc_O3on_01,760.7 -> 599.5
938,,23974.241760253903,,762.6,615.5,11282023_FAD184_F3_WT_dienc_O3on_01,762.6 -> 615.5
939,,23964.60165405273,,764.6,617.5,11282023_FAD184_F3_WT_dienc_O3on_01,764.6 -> 617.5
940,,24533.92177200317,,764.7,547.5,11282023_FAD184_F3_WT_dienc_O3on_01,764.7 -> 547.5
941,,24077.58176422119,,770.7,623.6,11282023_FAD184_F3_WT_dienc_O3on_01,770.7 -> 623.6
942,,24251.661735534668,,770.7,651.6,11282023_FAD184_F3_WT_dienc_O3on_01,770.7 -> 651.6
943,,23940.50172805786,,772.6,583.4,11282023_FAD184_F3_WT_dienc_O3on_01,772.6 -> 583.4
944,,23947.321716308597,,772.6,597.5,11282023_FAD184_F3_WT_dienc_O3on_01,772.6 -> 597.5
945,,24036.061714172363,,772.6,625.5,11282023_FAD184_F3_WT_dienc_O3on_01,772.6 -> 625.5
946,,24071.941722869877,,772.7,583.5,11282023_FAD184_F3_WT_dienc_O3on_01,772.7 -> 583.5
947,,24195.701766967773,,774.6,599.5,11282023_FAD184_F3_WT_dienc_O3on_01,774.6 -> 599.5
948,,24015.981761932373,,774.6,627.5,11282023_FAD184_F3_WT_dienc_O3on_01,774.6 -> 627.5
949,TAG,24186.26171875,[TG(45:4)]_FA16:1,774.7,503.4,11282023_FAD184_F3_WT_dienc_O3on_01,774.7 -> 503.4
950,,23935.10174560547,,776.6,601.5,11282023_FAD184_F3_WT_dienc_O3on_01,776.6 -> 601.5
951,,24297.981719970703,,776.6,629.5,11282023_FAD184_F3_WT_dienc_O3on_01,776.6 -> 629.5
952,,24208.881790161133,,776.6,629.5,11282023_FAD184_F3_WT_dienc_O3on_01,776.6 -> 629.5
953,TAG,24652.721771240234,[TG(45:3)]_FA16:1,776.7,505.4,11282023_FAD184_F3_WT_dienc_O3on_01,776.7 -> 505.4
954,,24333.321807861328,,778.6,603.5,11282023_FAD184_F3_WT_dienc_O3on_01,778.6 -> 603.5
955,,23877.72171401977,,778.6,631.5,11282023_FAD184_F3_WT_dienc_O3on_01,778.6 -> 631.5
956,,24696.601802825928,,780.7,605.5,11282023_FAD184_F3_WT_dienc_O3on_01,780.7 -> 605.5
957,,23803.001739501957,,780.7,633.6,11282023_FAD184_F3_WT_dienc_O3on_01,780.7 -> 633.6
958,,27927.341995239258,,782.6,607.5,11282023_FAD184_F3_WT_dienc_O3on_01,782.6 -> 607.5
959,,23995.20176315308,,784.7,567.5,11282023_FAD184_F3_WT_dienc_O3on_01,784.7 -> 567.5
960,,23941.66171646118,,784.7,637.6,11282023_FAD184_F3_WT_dienc_O3on_01,784.7 -> 637.6
961,,23941.60174179077,,786.7,571.5,11282023_FAD184_F3_WT_dienc_O3on_01,786.7 -> 571.5
962,,24161.28173828125,,786.7,597.5,11282023_FAD184_F3_WT_dienc_O3on_01,786.7 -> 597.5
963,,28592.862014770508,,788.7,599.5,11282023_FAD184_F3_WT_dienc_O3on_01,788.7 -> 599.5
964,,28123.101970672607,,788.7,599.5,11282023_FAD184_F3_WT_dienc_O3on_01,788.7 -> 599.5
965,,23907.641735076904,,790.6,615.5,11282023_FAD184_F3_WT_dienc_O3on_01,790.6 -> 615.5
966,,43623.26304626465,,790.7,601.5,11282023_FAD184_F3_WT_dienc_O3on_01,790.7 -> 601.5
967,,23852.121696472168,,790.7,629.5,11282023_FAD184_F3_WT_dienc_O3on_01,790.7 -> 629.5
968,,23915.681720733643,,792.6,617.5,11282023_FAD184_F3_WT_dienc_O3on_01,792.6 -> 617.5
969,,116328.68800354004,,792.7,603.5,11282023_FAD184_F3_WT_dienc_O3on_01,792.7 -> 603.5
970,,51402.023624420166,,794.7,605.5,11282023_FAD184_F3_WT_dienc_O3on_01,794.7 -> 605.5
971,,28062.22201156616,,796.7,607.5,11282023_FAD184_F3_WT_dienc_O3on_01,796.7 -> 607.5
972,,23997.821769714355,,798.7,623.6,11282023_FAD184_F3_WT_dienc_O3on_01,798.7 -> 623.6
973,,24075.16169738769,,798.7,651.6,11282023_FAD184_F3_WT_dienc_O3on_01,798.7 -> 651.6
974,,24039.84172821045,,798.7,651.6,11282023_FAD184_F3_WT_dienc_O3on_01,798.7 -> 651.6
975,,24116.4217338562,,798.8,637.6,11282023_FAD184_F3_WT_dienc_O3on_01,798.8 -> 637.6
976,,23987.48178100586,,800.6,625.5,11282023_FAD184_F3_WT_dienc_O3on_01,800.6 -> 625.5
977,,23794.781665802,,800.6,653.5,11282023_FAD184_F3_WT_dienc_O3on_01,800.6 -> 653.5
978,,24013.36172485352,,800.7,583.5,11282023_FAD184_F3_WT_dienc_O3on_01,800.7 -> 583.5
979,,23849.04172897339,,802.6,627.5,11282023_FAD184_F3_WT_dienc_O3on_01,802.6 -> 627.5
980,,23841.24171447754,,802.6,655.5,11282023_FAD184_F3_WT_dienc_O3on_01,802.6 -> 655.5
981,,23822.601726531982,,804.6,629.5,11282023_FAD184_F3_WT_dienc_O3on_01,804.6 -> 629.5
